source,time,person,location,organization,miscellaneous
factcheck,2008-02-28T00:00:00,john edwards|hillary clinton|george w. bush|barack obama|john kerry,ohio|india|china,government accountability office|u.s. government accountability office|democratic presidential debate|h.r.|can believe in.|irs|cnn transcripts|oil company tax breaks|emi kolawole sources remarks|current status|an overview|congressional research service|u.s. oil|iowa maytag|america â€™s economic challenges|taking our government back,issues
factcheck,2008-02-28T00:00:00,joe lieberman|forbes|kirsten gillibrand|joe courtney|silvestre reyes|nancy boyda|john conyers|eric lichtblau|mukasey|hillary clinton|michael mukasey|donna brazile|michael arcuri|mccarthy|charles schumer|tim walz|viveca novak sources meyer|osama bin laden|chris|kirkpatrick|chris murphy|patrick leahy|jeane kirkpatrick|josh|al gore|clifford may|jay|jack kemp|mcconnell|brazile|barack obama|ronald reagan|james|bob dole|tim mahoney|michael|steve forbes|president bush|andrew c. mccarthy,minnesota|connecticut|california|florida|capitol hill|margarita|new york|kansas|elizabeth,osama|associated press financial wire|new york times|congressional research service|fisa|el paso times|selected issues|foreign intelligence surveillance act|house intelligence committee|los angeles times|â€™s center|united nations|law|republican national committee|protect america act|bush lets u.s. spy|brief overview|national intelligence michael mcconnell|our surveillance bill|justice department|restore act|world trade center|callers without courts|white|house democrats|al-qaeda|washington post|surveillance act|gop|foundation for defense of democracies|house of representatives|defense of democracies,senate-passed|qaeda
factcheck,2008-02-27T00:00:00,anil|john|hillary rodham clinton|blog|hillary clinton|jess henig|emi kolawole|brooks jackson|jonathan gruber|abu laith al-libi|both obama|j. f.|kenneth e. thorpe|robert|john sheils|reich|sources benson|george bush|barack obama|joe miller|southwest economy|adam|robert reich|john mccain|lori robertson|lewin group|war flip-flop,canada|mexico|texas|new york|massachusetts|iraq|new hampshire|cleveland|pakistan|nafta|ohio|rhode island|arizona|vermont,emory university|other health care bobbles|cleveland state university|democratic national committee|massachusetts institute|cia|north american free trade agreement|president musharraf|new york times|did nafta spur texas exports|federal reserve bank of dallas|congressional research service|star who doesn|inflated health care claims both|chicago tribune|job training fund cuts|democrats should stop squabbling over healthcare mandates|surprise senate contender reaches his biggest stage yet|recent studies|news teleconference|holds|msnbc|gatt,qaeda|script|iraqis
factcheck,2008-02-25T00:00:00,mitt romney|citizen|george|person|citizen mccain|justin bank update|barry goldwater|no person|john mccain|like mccain|sources rudin|act,panama|mexico|arizona|elizabeth,international herald tribune|state department|washington post|session|u.s. congress|nationality act|office of president|establish|uniform rule of naturalization,office|u.s. constitution|immigration|u.s. navy|constitution
factcheck,2008-02-24T00:00:00,dick cheney|feb.|hillary rodham clinton|mark drajem|tim russert|hillary clinton|dan janison|q. senator|gary r. edson|sally bedell smith|bogging down|blame|r. edson|karl rove|anil kumar|mickey kantor|bill clinton|barack obama|southwest economy|f. hornbeck|jeff coryell|bruce stokes|kristin jensen|boon|hillary rodham,nafta|ohio|davos|texas|long island|nafta pact|switzerland|new york|massachusetts|china,congressional research service|crain|breaks with husband â€™s legacy|recent studies|congressional budget office|bloomberg news|chicago business|ohio daily blog|central american-dominican republic free trade agreement|north american free trade agreement|did nafta spur texas exports|social security|federal reserve bank of dallas|brooks jackson note|job training fund cuts|united states international trade commission|ameritech corp.|carnegie endowment for international peace|national journal|news teleconference|holds|â€˜ boon â€™|world bank|gatt,obama mailer slams|mexican|world economic forum
factcheck,2008-02-24T00:00:00,dick cheney|hillary clinton|george w. bush|bill|justin bank correction|bill clinton,wyoming|texas|new york|arkansas,u.s. constitution|house of representatives|u.s. constitution article ii|constitution|electoral college|supreme court,amendment
factcheck,2008-02-22T00:00:00,powers|dick powers|rosa maria castaÃ±eda|watson|benjamin|tom coburn|facts surrounding|clear politics|hillary clinton|brooks jackson|immigration|dud however|ethics reform|reich|justin bank|bill clinton|barack obama|joe miller|chris matthews|kirk watson|robert reich|walter reed|senator obama|alice|michael bianco|lori robertson,austin|illinois|greeley|illinois senate|texas|grand island|colorado|web|new bedford|massachusetts|ohio|inc.|vermont|nebraska,worksite enforcement operation|connector â€™s|urban institute|yearlykos debate|asec|massachusetts division of health care finance policy|new hampshire democratic presidential candidates debate|new york times|boston globe|commonwealth connector|usa today|commonwealth connector web|fbi|randy|federal spending|emi kolawole correction|lbj library|u.s. census bureau|ice|senate passes coburn-obama bill|sources associated press|say that|university of texas|record straight|gold mine for critics|democratic presidential nomination|university|state & county quickfacts|annual social and economic|america â€™s children|the impact of immigration raids|cnn|state â€™s uninsured|massachusetts executive office of health and human services|washington post|coordination and communication|customs enforcement|rhode island|cbs news|fbi uniform crime reports|health insurance coverage status|connector|yearlykos debate video|create internet database,spanish|lugar-obama|rasmussen|operation wagon train|coburn-obama act|u.s. senate
factcheck,2008-02-21T00:00:00,scott|michael dimock|courtney kennedy|charles d. shuttles|paul j.|barack obama,housing tables|male,state of surveying cell phone numbers|growing population segment|public opinion polls|housing|brooks jackson sources keeter|census bureau|people & the press|public opinion quarterly special issue|jan.|pew|household economic statistics division|new hampshire|pew research center,asians
factcheck,2008-03-31T00:00:00,anne e.|lobbyist loopholes|Â  mouawad|viveca novak|legal contributions|tillman act|bill burton|barack obama|diesel prices|hillary clinton|perry bacon|robert cavnar|drop out|george kaiser|please obama|kaiser,center|indiana|pennsylvania|web,pac|jad|energy information administration|forbes|exxon sets record profit last year|new york times|kaiser-francis oil co.|weekly retail gasoline|exxon|resists calls|washington post|new obama ad falsely claims|justin bank sources kornblut|not accept money|exxonmobil|oil companies|exxon â€™s|milagro exploration llc|responsive politics,oklahoma-based|chevron
factcheck,2008-03-28T00:00:00,sources farrington|brendan|singer|lynn|phil singer|Â  sweet|barack obama|lecturer|joe miller|hillary clinton|richard posner,chicago,bush not respecting constitution|republican national committee|university|university of chicago|what â€™s real|sun-times|chicago law school|law school|chicago sun times|san francisco chronicle|university of chicago law school|sweet column reprise,senior lecturers|senior lecturer|law school faculty|u.s. senate
factcheck,2008-03-27T00:00:00,george mcgovern|barry goldwater|hillary rodham clinton|nelson rockefeller|bill clinton|hugh rodham|young republican|lyndon johnson|history|marian wright edelman|hillary clinton|goldwater|eugene mccarthy|gerald ford|johnson,austin|ill.|texas|yale|arizona|park ridge|d.c.|new york|chicago|new hampshire,yale law school|wellesley college|gop|goldwater republican,goldwater girl|nixon
factcheck,2008-03-25T00:00:00,edsall|edward walsh|thomas b|john mccain|bill clinton,london|united kingdom,justice|justice campaign finance task force|democratic national committee|federal election campaigns|homeland security & governmental affairs|federal election campaign act|washington post|fec|emi kolawole|federal election commission|senate committee|u.s. department|commission|brooks jackson sources foreign nationals,chinese
factcheck,2008-03-21T00:00:00,scott|horton|mark jensen|mccallum|felicia|dee j.|viveca novak|sandra schultz|Â  callender|julie jensen|michael dukakis|patrick marler|butler|david + douglas|reuben lee mitchell|judge|sources hall|mitchell|judge mike gableman|willie horton|stacy|michael gableman|reuben mitchell|mark|mike gableman|louis butler|loophole louie|steven walters|jensen|robert jambois|douglas|scott mccallum|david|julie â€™s|gableman|jon p. wilcox|justice shirley abrahamson|abrahamson,wisconsin|california|giles|web|madison,justice|grave Â  wisconsin manufacturers|justice butler|state|wisconsin manufacturers|wisconsin state journal|america â€™s families|commerce|justice louis butler|wisconsin supreme court|greater wisconsin committee|capital times|confrontation clause|associated press|judicial campaign integrity committee|brennan center|u.s. supreme court|gwc|shadowy group|wisconsin manufacturers and commerce|sixth amendment|wisconsin ethics board|supreme court|ashland county|n.w.|tv|milwaukee journal sentinel|greater wisconsin committee radio|tet|judge gableman,u.s. constitution|commerce-type|court watch|constitution
